Date,Name,Market,Ticker,MarketCap,Price,Currency
2025-07-17,复星医药,A,600196.SS,696.81,26.09,CNY
2025-07-18,复星医药,A,600196.SS,695.75,26.05,CNY
2025-07-21,复星医药,A,600196.SS,689.68,25.83,CNY
2025-07-22,复星医药,A,600196.SS,692.85,25.95,CNY
2025-07-23,复星医药,A,600196.SS,690.74,25.87,CNY
2025-07-24,复星医药,A,600196.SS,706.05,26.44,CNY
2025-07-25,复星医药,A,600196.SS,703.67,26.35,CNY
2025-07-28,复星医药,A,600196.SS,710.27,26.6,CNY
2025-07-29,复星医药,A,600196.SS,718.71,26.91,CNY
2025-07-30,复星医药,A,600196.SS,748.8,28.04,CNY
2025-07-31,复星医药,A,600196.SS,728.22,27.27,CNY
2025-08-01,复星医药,A,600196.SS,727.42,27.24,CNY
2025-08-04,复星医药,A,600196.SS,716.74,26.84,CNY
2025-08-05,复星医药,A,600196.SS,717.54,26.87,CNY
2025-08-06,复星医药,A,600196.SS,711.14,26.63,CNY
2025-08-07,复星医药,A,600196.SS,704.19,26.37,CNY
2025-08-08,复星医药,A,600196.SS,704.19,26.37,CNY
2025-08-11,复星医药,A,600196.SS,715.68,26.8,CNY
2025-08-12,复星医药,A,600196.SS,739.71,27.7,CNY
2025-08-13,复星医药,A,600196.SS,758.94,28.42,CNY
2025-08-14,复星医药,A,600196.SS,746.92,27.97,CNY
2025-08-15,复星医药,A,600196.SS,761.61,28.52,CNY
2025-08-18,复星医药,A,600196.SS,761.87,28.53,CNY
2025-08-19,复星医药,A,600196.SS,752.26,28.17,CNY
2025-08-20,复星医药,A,600196.SS,750.39,28.1,CNY
2025-08-21,复星医药,A,600196.SS,746.65,27.96,CNY
2025-08-22,复星医药,A,600196.SS,749.32,28.06,CNY
2025-08-25,复星医药,A,600196.SS,777.9,29.13,CNY
2025-08-26,复星医药,A,600196.SS,762.41,28.55,CNY
2025-08-27,复星医药,A,600196.SS,762.67,28.56,CNY
2025-08-28,复星医药,A,600196.SS,762.41,28.55,CNY
2025-08-29,复星医药,A,600196.SS,770.15,28.84,CNY
2025-09-01,复星医药,A,600196.SS,819.29,30.68,CNY
2025-09-02,复星医药,A,600196.SS,823.83,30.85,CNY
2025-09-03,复星医药,A,600196.SS,827.03,30.97,CNY
2025-09-04,复星医药,A,600196.SS,783.24,29.33,CNY
2025-09-05,复星医药,A,600196.SS,806.2,30.19,CNY
2025-09-08,复星医药,A,600196.SS,856.67,32.08,CNY
2025-09-09,复星医药,A,600196.SS,850.8,31.86,CNY
2025-09-10,复星医药,A,600196.SS,841.45,31.51,CNY
2025-09-11,复星医药,A,600196.SS,835.84,31.3,CNY
2025-09-12,复星医药,A,600196.SS,841.72,31.52,CNY
2025-09-15,复星医药,A,600196.SS,855.34,32.03,CNY
2025-09-16,复星医药,A,600196.SS,858.54,32.15,CNY
2025-09-17,复星医药,A,600196.SS,849.73,31.82,CNY
2025-09-18,复星医药,A,600196.SS,844.12,31.61,CNY
2025-09-19,复星医药,A,600196.SS,825.96,30.93,CNY
2025-09-22,复星医药,A,600196.SS,822.23,30.79,CNY
2025-09-23,复星医药,A,600196.SS,807.54,30.24,CNY
2025-09-24,复星医药,A,600196.SS,810.21,30.34,CNY
2025-09-25,复星医药,A,600196.SS,809.14,30.3,CNY
2025-09-26,复星医药,A,600196.SS,781.37,29.26,CNY
2025-09-29,复星医药,A,600196.SS,784.04,29.36,CNY
2025-09-30,复星医药,A,600196.SS,796.86,29.84,CNY
2025-10-09,复星医药,A,600196.SS,796.86,29.84,CNY
2025-10-10,复星医药,A,600196.SS,783.77,29.35,CNY
2025-10-13,复星医药,A,600196.SS,767.48,28.74,CNY
2025-10-14,复星医药,A,600196.SS,751.99,28.16,CNY
2025-10-15,复星医药,A,600196.SS,763.74,28.6,CNY
2025-10-16,复星医药,A,600196.SS,778.43,29.15,CNY
2025-10-17,复星医药,A,600196.SS,766.95,28.72,CNY
2025-10-20,复星医药,A,600196.SS,779.77,29.2,CNY
2025-10-21,复星医药,A,600196.SS,781.9,29.28,CNY
2025-10-22,复星医药,A,600196.SS,770.15,28.84,CNY
2025-10-23,复星医药,A,600196.SS,770.95,28.87,CNY
2025-10-24,复星医药,A,600196.SS,776.56,29.08,CNY
2025-10-27,复星医药,A,600196.SS,780.03,29.21,CNY
2025-10-28,复星医药,A,600196.SS,764.01,28.61,CNY
2025-10-29,复星医药,A,600196.SS,772.02,28.91,CNY
2025-10-30,复星医药,A,600196.SS,761.07,28.5,CNY
2025-10-31,复星医药,A,600196.SS,779.77,29.2,CNY
2025-11-03,复星医药,A,600196.SS,775.76,29.05,CNY
2025-11-04,复星医药,A,600196.SS,755.73,28.3,CNY
2025-11-05,复星医药,A,600196.SS,751.73,28.15,CNY
2025-11-06,复星医药,A,600196.SS,760.81,28.49,CNY
2025-11-07,复星医药,A,600196.SS,753.86,28.23,CNY
2025-11-10,复星医药,A,600196.SS,762.41,28.55,CNY
2025-11-11,复星医药,A,600196.SS,764.28,28.62,CNY
2025-11-12,复星医药,A,600196.SS,760.0,28.46,CNY
2025-11-13,复星医药,A,600196.SS,771.22,28.88,CNY
2025-11-14,复星医药,A,600196.SS,769.62,28.82,CNY
2025-11-17,复星医药,A,600196.SS,752.53,28.18,CNY
2025-11-18,复星医药,A,600196.SS,746.65,27.96,CNY
2025-11-19,复星医药,A,600196.SS,737.84,27.63,CNY
2025-11-20,复星医药,A,600196.SS,728.76,27.29,CNY
2025-11-21,复星医药,A,600196.SS,716.21,26.82,CNY
2025-11-24,复星医药,A,600196.SS,725.29,27.16,CNY
2025-11-25,复星医药,A,600196.SS,734.1,27.49,CNY
2025-11-26,复星医药,A,600196.SS,735.17,27.53,CNY
2025-11-27,复星医药,A,600196.SS,726.62,27.21,CNY
2025-11-28,复星医药,A,600196.SS,724.49,27.13,CNY
2025-12-01,复星医药,A,600196.SS,729.83,27.33,CNY
2025-12-02,复星医药,A,600196.SS,723.42,27.09,CNY
2025-12-03,复星医药,A,600196.SS,722.35,27.05,CNY
2025-12-04,复星医药,A,600196.SS,720.21,26.97,CNY
2025-12-05,复星医药,A,600196.SS,724.75,27.14,CNY
2025-12-08,复星医药,A,600196.SS,729.83,27.33,CNY
2025-12-09,复星医药,A,600196.SS,733.03,27.45,CNY
2025-12-10,复星医药,A,600196.SS,756.27,28.32,CNY
2025-12-11,复星医药,A,600196.SS,762.14,28.54,CNY
2025-12-12,复星医药,A,600196.SS,755.2,28.28,CNY
2025-12-15,复星医药,A,600196.SS,745.85,27.93,CNY
2025-12-16,复星医药,A,600196.SS,714.34,26.75,CNY
2025-12-17,复星医药,A,600196.SS,717.54,26.87,CNY
2025-12-18,复星医药,A,600196.SS,712.47,26.68,CNY
2025-12-19,复星医药,A,600196.SS,728.23,27.27,CNY
2025-12-22,复星医药,A,600196.SS,726.89,27.22,CNY
2025-12-23,复星医药,A,600196.SS,723.42,27.09,CNY
2025-12-24,复星医药,A,600196.SS,723.95,27.11,CNY
2025-12-25,复星医药,A,600196.SS,722.35,27.05,CNY
2025-12-26,复星医药,A,600196.SS,718.08,26.89,CNY
2025-12-29,复星医药,A,600196.SS,711.14,26.63,CNY
2025-12-30,复星医药,A,600196.SS,706.6,26.46,CNY
2025-12-31,复星医药,A,600196.SS,707.4,26.49,CNY
2026-01-05,复星医药,A,600196.SS,728.23,27.27,CNY
2026-01-06,复星医药,A,600196.SS,730.36,27.35,CNY
2026-01-07,复星医药,A,600196.SS,729.56,27.32,CNY
2026-01-08,复星医药,A,600196.SS,733.03,27.45,CNY
2026-01-09,复星医药,A,600196.SS,738.37,27.65,CNY
2026-01-12,复星医药,A,600196.SS,743.71,27.85,CNY
2026-01-13,复星医药,A,600196.SS,752.53,28.18,CNY
2026-01-14,复星医药,A,600196.SS,749.59,28.07,CNY
2026-01-15,复星医药,A,600196.SS,742.91,27.82,CNY
2026-01-16,复星医药,A,600196.SS,736.77,27.59,CNY
2026-01-19,复星医药,A,600196.SS,732.77,27.44,CNY
2026-01-20,复星医药,A,600196.SS,733.3,27.46,CNY
2026-01-21,复星医药,A,600196.SS,731.7,27.4,CNY
2026-01-22,复星医药,A,600196.SS,727.69,27.25,CNY
2026-01-23,复星医药,A,600196.SS,736.24,27.57,CNY
2026-01-26,复星医药,A,600196.SS,751.99,28.16,CNY
2026-01-27,复星医药,A,600196.SS,739.17,27.68,CNY
2026-01-28,复星医药,A,600196.SS,719.95,26.96,CNY
2026-01-29,复星医药,A,600196.SS,724.22,27.12,CNY
2026-01-30,复星医药,A,600196.SS,712.2,26.67,CNY
2026-02-02,复星医药,A,600196.SS,700.99,26.25,CNY
2026-02-03,复星医药,A,600196.SS,703.39,26.34,CNY
2026-02-04,复星医药,A,600196.SS,711.4,26.64,CNY
2025-02-04,复星医药,HK,2196.HK,477.15,11.94,CNY
2025-02-05,复星医药,HK,2196.HK,482.45,12.07,CNY
2025-02-06,复星医药,HK,2196.HK,501.64,12.55,CNY
2025-02-07,复星医药,HK,2196.HK,513.08,12.83,CNY
2025-02-10,复星医药,HK,2196.HK,544.3,13.61,CNY
2025-02-11,复星医药,HK,2196.HK,541.3,13.54,CNY
2025-02-12,复星医药,HK,2196.HK,544.26,13.61,CNY
2025-02-13,复星医药,HK,2196.HK,538.65,13.47,CNY
2025-02-14,复星医药,HK,2196.HK,557.82,13.95,CNY
2025-02-17,复星医药,HK,2196.HK,566.42,14.17,CNY
2025-02-18,复星医药,HK,2196.HK,566.61,14.17,CNY
2025-02-19,复星医药,HK,2196.HK,572.7,14.33,CNY
2025-02-20,复星医药,HK,2196.HK,572.82,14.33,CNY
2025-02-21,复星医药,HK,2196.HK,581.77,14.55,CNY
2025-02-24,复星医药,HK,2196.HK,574.47,14.37,CNY
2025-02-25,复星医药,HK,2196.HK,571.76,14.3,CNY
2025-02-26,复星医药,HK,2196.HK,587.9,14.71,CNY
2025-02-27,复星医药,HK,2196.HK,582.9,14.58,CNY
2025-02-28,复星医药,HK,2196.HK,559.09,13.98,CNY
2025-03-03,复星医药,HK,2196.HK,553.7,13.85,CNY
2025-03-04,复星医药,HK,2196.HK,551.65,13.8,CNY
2025-03-05,复星医药,HK,2196.HK,554.93,13.88,CNY
2025-03-06,复星医药,HK,2196.HK,566.4,14.17,CNY
2025-03-07,复星医药,HK,2196.HK,567.72,14.2,CNY
2025-03-10,复星医药,HK,2196.HK,559.21,13.99,CNY
2025-03-11,复星医药,HK,2196.HK,561.29,14.04,CNY
2025-03-12,复星医药,HK,2196.HK,553.87,13.85,CNY
2025-03-13,复星医药,HK,2196.HK,544.24,13.61,CNY
2025-03-14,复星医药,HK,2196.HK,566.72,14.18,CNY
2025-03-17,复星医药,HK,2196.HK,565.18,14.14,CNY
2025-03-18,复星医药,HK,2196.HK,573.77,14.35,CNY
2025-03-19,复星医药,HK,2196.HK,576.31,14.42,CNY
2025-03-20,复星医药,HK,2196.HK,578.69,14.48,CNY
2025-03-21,复星医药,HK,2196.HK,557.97,13.96,CNY
2025-03-24,复星医药,HK,2196.HK,559.46,13.99,CNY
2025-03-25,复星医药,HK,2196.HK,549.5,13.74,CNY
2025-03-26,复星医药,HK,2196.HK,545.28,13.64,CNY
2025-03-27,复星医药,HK,2196.HK,552.6,13.82,CNY
2025-03-28,复星医药,HK,2196.HK,565.51,14.15,CNY
2025-03-31,复星医药,HK,2196.HK,547.71,13.7,CNY
2025-04-01,复星医药,HK,2196.HK,575.73,14.4,CNY
2025-04-02,复星医药,HK,2196.HK,575.14,14.39,CNY
2025-04-03,复星医药,HK,2196.HK,574.8,14.38,CNY
2025-04-07,复星医药,HK,2196.HK,482.73,12.07,CNY
2025-04-08,复星医药,HK,2196.HK,494.31,12.36,CNY
2025-04-09,复星医药,HK,2196.HK,493.34,12.34,CNY
2025-04-10,复星医药,HK,2196.HK,505.78,12.65,CNY
2025-04-11,复星医药,HK,2196.HK,513.15,12.84,CNY
2025-04-14,复星医药,HK,2196.HK,519.86,13.0,CNY
2025-04-15,复星医药,HK,2196.HK,527.16,13.19,CNY
2025-04-16,复星医药,HK,2196.HK,510.83,12.78,CNY
2025-04-17,复星医药,HK,2196.HK,516.42,12.92,CNY
2025-04-22,复星医药,HK,2196.HK,536.32,13.42,CNY
2025-04-23,复星医药,HK,2196.HK,541.03,13.53,CNY
2025-04-24,复星医药,HK,2196.HK,544.94,13.63,CNY
2025-04-25,复星医药,HK,2196.HK,546.49,13.67,CNY
2025-04-28,复星医药,HK,2196.HK,543.67,13.6,CNY
2025-04-29,复星医药,HK,2196.HK,535.41,13.39,CNY
2025-04-30,复星医药,HK,2196.HK,513.58,12.85,CNY
2025-05-02,复星医药,HK,2196.HK,505.72,12.65,CNY
2025-05-06,复星医药,HK,2196.HK,512.74,12.83,CNY
2025-05-07,复星医药,HK,2196.HK,510.33,12.77,CNY
2025-05-08,复星医药,HK,2196.HK,511.23,12.79,CNY
2025-05-09,复星医药,HK,2196.HK,502.14,12.56,CNY
2025-05-12,复星医药,HK,2196.HK,513.72,12.85,CNY
2025-05-13,复星医药,HK,2196.HK,504.56,12.62,CNY
2025-05-14,复星医药,HK,2196.HK,510.98,12.78,CNY
2025-05-15,复星医药,HK,2196.HK,501.86,12.55,CNY
2025-05-16,复星医药,HK,2196.HK,506.85,12.68,CNY
2025-05-19,复星医药,HK,2196.HK,508.65,12.72,CNY
2025-05-20,复星医药,HK,2196.HK,512.51,12.82,CNY
2025-05-21,复星医药,HK,2196.HK,523.63,13.1,CNY
2025-05-22,复星医药,HK,2196.HK,515.86,12.9,CNY
2025-05-23,复星医药,HK,2196.HK,521.78,13.05,CNY
2025-05-26,复星医药,HK,2196.HK,509.35,12.74,CNY
2025-05-27,复星医药,HK,2196.HK,519.76,13.0,CNY
2025-05-28,复星医药,HK,2196.HK,517.5,12.94,CNY
2025-05-29,复星医药,HK,2196.HK,539.39,13.49,CNY
2025-05-30,复星医药,HK,2196.HK,592.25,14.81,CNY
2025-06-02,复星医药,HK,2196.HK,559.04,13.98,CNY
2025-06-03,复星医药,HK,2196.HK,576.14,14.41,CNY
2025-06-04,复星医药,HK,2196.HK,597.7,14.95,CNY
2025-06-05,复星医药,HK,2196.HK,589.89,14.76,CNY
2025-06-06,复星医药,HK,2196.HK,593.09,14.84,CNY
2025-06-09,复星医药,HK,2196.HK,624.34,15.62,CNY
2025-06-10,复星医药,HK,2196.HK,624.28,15.62,CNY
2025-06-11,复星医药,HK,2196.HK,618.52,15.47,CNY
2025-06-12,复星医药,HK,2196.HK,629.6,15.75,CNY
2025-06-13,复星医药,HK,2196.HK,609.45,15.24,CNY
2025-06-16,复星医药,HK,2196.HK,601.25,15.04,CNY
2025-06-17,复星医药,HK,2196.HK,580.26,14.51,CNY
2025-06-18,复星医药,HK,2196.HK,570.65,14.27,CNY
2025-06-19,复星医药,HK,2196.HK,559.49,13.99,CNY
2025-06-20,复星医药,HK,2196.HK,556.57,13.92,CNY
2025-06-23,复星医药,HK,2196.HK,571.64,14.3,CNY
2025-06-24,复星医药,HK,2196.HK,586.71,14.68,CNY
2025-06-25,复星医药,HK,2196.HK,584.63,14.62,CNY
2025-06-26,复星医药,HK,2196.HK,577.24,14.44,CNY
2025-06-27,复星医药,HK,2196.HK,580.79,14.53,CNY
2025-06-30,复星医药,HK,2196.HK,604.78,15.13,CNY
2025-07-02,复星医药,HK,2196.HK,606.43,15.17,CNY
2025-07-03,复星医药,HK,2196.HK,604.87,15.13,CNY
2025-07-04,复星医药,HK,2196.HK,611.48,15.3,CNY
2025-07-07,复星医药,HK,2196.HK,597.71,14.95,CNY
2025-07-08,复星医药,HK,2196.HK,605.67,15.15,CNY
2025-07-09,复星医药,HK,2196.HK,602.05,15.06,CNY
2025-07-10,复星医药,HK,2196.HK,606.86,15.18,CNY
2025-07-11,复星医药,HK,2196.HK,610.02,15.26,CNY
2025-07-14,复星医药,HK,2196.HK,620.19,15.51,CNY
2025-07-15,复星医药,HK,2196.HK,611.49,15.3,CNY
2025-07-16,复星医药,HK,2196.HK,655.0,16.38,CNY
2025-07-17,复星医药,HK,2196.HK,662.68,16.58,CNY
2025-07-18,复星医药,HK,2196.HK,653.89,16.36,CNY
2025-07-21,复星医药,HK,2196.HK,656.27,16.42,CNY
2025-07-22,复星医药,HK,2196.HK,649.53,16.25,CNY
2025-07-23,复星医药,HK,2196.HK,654.41,16.37,CNY
2025-07-24,复星医药,HK,2196.HK,674.6,16.87,CNY
2025-07-25,复星医药,HK,2196.HK,685.65,17.15,CNY
2025-07-28,复星医药,HK,2196.HK,693.7,17.35,CNY
2025-07-29,复星医药,HK,2196.HK,706.32,17.67,CNY
2025-07-30,复星医药,HK,2196.HK,722.96,18.08,CNY
2025-07-31,复星医药,HK,2196.HK,700.33,17.52,CNY
2025-08-01,复星医药,HK,2196.HK,690.86,17.28,CNY
2025-08-04,复星医药,HK,2196.HK,683.18,17.09,CNY
2025-08-05,复星医药,HK,2196.HK,697.56,17.45,CNY
2025-08-06,复星医药,HK,2196.HK,691.09,17.29,CNY
2025-08-07,复星医药,HK,2196.HK,674.97,16.88,CNY
2025-08-08,复星医药,HK,2196.HK,684.68,17.13,CNY
2025-08-11,复星医药,HK,2196.HK,707.33,17.69,CNY
2025-08-12,复星医药,HK,2196.HK,723.73,18.1,CNY
2025-08-13,复星医药,HK,2196.HK,738.64,18.48,CNY
2025-08-14,复星医药,HK,2196.HK,729.36,18.24,CNY
2025-08-15,复星医药,HK,2196.HK,795.0,19.89,CNY
2025-08-18,复星医药,HK,2196.HK,787.44,19.7,CNY
2025-08-19,复星医药,HK,2196.HK,791.91,19.81,CNY
2025-08-20,复星医药,HK,2196.HK,767.18,19.19,CNY
2025-08-21,复星医药,HK,2196.HK,762.34,19.07,CNY
2025-08-22,复星医药,HK,2196.HK,758.94,18.98,CNY
2025-08-25,复星医药,HK,2196.HK,789.73,19.75,CNY
2025-08-26,复星医药,HK,2196.HK,784.55,19.62,CNY
2025-08-27,复星医药,HK,2196.HK,779.25,19.49,CNY
2025-08-28,复星医药,HK,2196.HK,793.52,19.85,CNY
2025-08-29,复星医药,HK,2196.HK,797.64,19.95,CNY
2025-09-01,复星医药,HK,2196.HK,873.24,21.84,CNY
2025-09-02,复星医药,HK,2196.HK,863.62,21.6,CNY
2025-09-03,复星医药,HK,2196.HK,864.91,21.63,CNY
2025-09-04,复星医药,HK,2196.HK,825.73,20.65,CNY
2025-09-05,复星医药,HK,2196.HK,884.31,22.12,CNY
2025-09-08,复星医药,HK,2196.HK,966.78,24.18,CNY
2025-09-09,复星医药,HK,2196.HK,1004.28,25.12,CNY
2025-09-10,复星医药,HK,2196.HK,989.97,24.76,CNY
2025-09-11,复星医药,HK,2196.HK,972.85,24.33,CNY
2025-09-12,复星医药,HK,2196.HK,996.04,24.91,CNY
2025-09-15,复星医药,HK,2196.HK,1054.31,26.37,CNY
2025-09-16,复星医药,HK,2196.HK,1033.01,25.84,CNY
2025-09-17,复星医药,HK,2196.HK,1006.0,25.16,CNY
2025-09-18,复星医药,HK,2196.HK,1037.04,25.94,CNY
2025-09-19,复星医药,HK,2196.HK,1012.83,25.33,CNY
2025-09-22,复星医药,HK,2196.HK,1000.74,25.03,CNY
2025-09-23,复星医药,HK,2196.HK,961.29,24.05,CNY
2025-09-24,复星医药,HK,2196.HK,964.6,24.13,CNY
2025-09-25,复星医药,HK,2196.HK,957.47,23.95,CNY
2025-09-26,复星医药,HK,2196.HK,901.48,22.55,CNY
2025-09-29,复星医药,HK,2196.HK,917.01,22.94,CNY
2025-09-30,复星医药,HK,2196.HK,942.78,23.58,CNY
2025-10-02,复星医药,HK,2196.HK,975.15,24.39,CNY
2025-10-03,复星医药,HK,2196.HK,967.66,24.2,CNY
2025-10-06,复星医药,HK,2196.HK,958.32,23.97,CNY
2025-10-08,复星医药,HK,2196.HK,969.76,24.26,CNY
2025-10-09,复星医药,HK,2196.HK,932.59,23.33,CNY
2025-10-10,复星医药,HK,2196.HK,898.53,22.48,CNY
2025-10-13,复星医药,HK,2196.HK,874.64,21.88,CNY
2025-10-14,复星医药,HK,2196.HK,847.26,21.19,CNY
2025-10-15,复星医药,HK,2196.HK,874.47,21.87,CNY
2025-10-16,复星医药,HK,2196.HK,887.49,22.2,CNY
2025-10-17,复星医药,HK,2196.HK,870.71,21.78,CNY
2025-10-20,复星医药,HK,2196.HK,888.41,22.22,CNY
2025-10-21,复星医药,HK,2196.HK,883.8,22.11,CNY
2025-10-22,复星医药,HK,2196.HK,875.65,21.9,CNY
2025-10-23,复星医药,HK,2196.HK,865.22,21.64,CNY
2025-10-24,复星医药,HK,2196.HK,866.53,21.67,CNY
2025-10-27,复星医药,HK,2196.HK,866.97,21.69,CNY
2025-10-28,复星医药,HK,2196.HK,841.7,21.05,CNY
2025-10-30,复星医药,HK,2196.HK,815.15,20.39,CNY
2025-10-31,复星医药,HK,2196.HK,871.48,21.8,CNY
2025-11-03,复星医药,HK,2196.HK,867.04,21.69,CNY
2025-11-04,复星医药,HK,2196.HK,834.49,20.87,CNY
2025-11-05,复星医药,HK,2196.HK,827.16,20.69,CNY
2025-11-06,复星医药,HK,2196.HK,834.72,20.88,CNY
2025-11-07,复星医药,HK,2196.HK,820.59,20.53,CNY
2025-11-10,复星医药,HK,2196.HK,836.6,20.93,CNY
2025-11-11,复星医药,HK,2196.HK,834.85,20.88,CNY
2025-11-12,复星医药,HK,2196.HK,831.36,20.8,CNY
2025-11-13,复星医药,HK,2196.HK,845.39,21.15,CNY
2025-11-14,复星医药,HK,2196.HK,846.66,21.18,CNY
2025-11-17,复星医药,HK,2196.HK,823.9,20.61,CNY
2025-11-18,复星医药,HK,2196.HK,809.99,20.26,CNY
2025-11-19,复星医药,HK,2196.HK,808.19,20.22,CNY
2025-11-20,复星医药,HK,2196.HK,812.35,20.32,CNY
2025-11-21,复星医药,HK,2196.HK,781.24,19.54,CNY
2025-11-24,复星医药,HK,2196.HK,771.04,19.29,CNY
2025-11-25,复星医药,HK,2196.HK,786.68,19.68,CNY
2025-11-26,复星医药,HK,2196.HK,784.63,19.63,CNY
2025-11-27,复星医药,HK,2196.HK,773.96,19.36,CNY
2025-11-28,复星医药,HK,2196.HK,762.96,19.08,CNY
2025-12-01,复星医药,HK,2196.HK,776.83,19.43,CNY
2025-12-02,复星医药,HK,2196.HK,773.93,19.36,CNY
2025-12-03,复星医药,HK,2196.HK,765.41,19.15,CNY
2025-12-04,复星医药,HK,2196.HK,771.36,19.29,CNY
2025-12-05,复星医药,HK,2196.HK,780.35,19.52,CNY
2025-12-08,复星医药,HK,2196.HK,772.67,19.33,CNY
2025-12-09,复星医药,HK,2196.HK,780.45,19.52,CNY
2025-12-10,复星医药,HK,2196.HK,809.16,20.24,CNY
2025-12-11,复星医药,HK,2196.HK,808.85,20.23,CNY
2025-12-12,复星医药,HK,2196.HK,816.55,20.42,CNY
2025-12-15,复星医药,HK,2196.HK,810.06,20.26,CNY
2025-12-16,复星医药,HK,2196.HK,762.43,19.07,CNY
2025-12-17,复星医药,HK,2196.HK,743.97,18.61,CNY
2025-12-18,复星医药,HK,2196.HK,746.34,18.67,CNY
2025-12-19,复星医药,HK,2196.HK,762.55,19.07,CNY
2025-12-22,复星医药,HK,2196.HK,750.28,18.77,CNY
2025-12-23,复星医药,HK,2196.HK,750.39,18.77,CNY
2025-12-24,复星医药,HK,2196.HK,739.92,18.51,CNY
2025-12-29,复星医药,HK,2196.HK,709.76,17.75,CNY
2025-12-30,复星医药,HK,2196.HK,705.14,17.64,CNY
2025-12-31,复星医药,HK,2196.HK,702.41,17.57,CNY
2026-01-02,复星医药,HK,2196.HK,716.72,17.93,CNY
2026-01-05,复星医药,HK,2196.HK,734.24,18.37,CNY
2026-01-06,复星医药,HK,2196.HK,743.5,18.6,CNY
2026-01-07,复星医药,HK,2196.HK,735.71,18.4,CNY
2026-01-08,复星医药,HK,2196.HK,744.36,18.62,CNY
2026-01-09,复星医药,HK,2196.HK,746.71,18.68,CNY
2026-01-12,复星医药,HK,2196.HK,752.27,18.82,CNY
2026-01-13,复星医药,HK,2196.HK,781.65,19.55,CNY
2026-01-14,复星医药,HK,2196.HK,776.7,19.43,CNY
2026-01-15,复星医药,HK,2196.HK,761.49,19.05,CNY
2026-01-16,复星医药,HK,2196.HK,752.89,18.83,CNY
2026-01-19,复星医药,HK,2196.HK,735.27,18.39,CNY
2026-01-20,复星医药,HK,2196.HK,723.89,18.11,CNY
2026-01-21,复星医药,HK,2196.HK,729.23,18.24,CNY
2026-01-22,复星医药,HK,2196.HK,722.68,18.08,CNY
2026-01-23,复星医药,HK,2196.HK,735.79,18.4,CNY
2026-01-26,复星医药,HK,2196.HK,751.01,18.79,CNY
2026-01-27,复星医药,HK,2196.HK,741.66,18.55,CNY
2026-01-28,复星医药,HK,2196.HK,738.56,18.47,CNY
2026-01-29,复星医药,HK,2196.HK,747.66,18.7,CNY
2026-01-30,复星医药,HK,2196.HK,726.68,18.18,CNY
2026-02-02,复星医药,HK,2196.HK,707.03,17.69,CNY
2026-02-03,复星医药,HK,2196.HK,712.57,17.82,CNY
2026-02-04,复星医药,HK,2196.HK,721.86,18.06,CNY
2025-02-05,青岛啤酒,A,600600.SS,892.53,65.43,CNY
2025-02-06,青岛啤酒,A,600600.SS,901.39,66.07,CNY
2025-02-07,青岛啤酒,A,600600.SS,910.38,66.73,CNY
2025-02-10,青岛啤酒,A,600600.SS,917.12,67.23,CNY
2025-02-11,青岛啤酒,A,600600.SS,906.94,66.48,CNY
2025-02-12,青岛啤酒,A,600600.SS,916.33,67.17,CNY
2025-02-13,青岛啤酒,A,600600.SS,935.5,68.58,CNY
2025-02-14,青岛啤酒,A,600600.SS,932.19,68.33,CNY
2025-02-17,青岛啤酒,A,600600.SS,925.45,67.84,CNY
2025-02-18,青岛啤酒,A,600600.SS,921.22,67.53,CNY
2025-02-19,青岛啤酒,A,600600.SS,915.0,67.07,CNY
2025-02-20,青岛啤酒,A,600600.SS,910.38,66.73,CNY
2025-02-21,青岛啤酒,A,600600.SS,898.08,65.83,CNY
2025-02-24,青岛啤酒,A,600600.SS,908.0,66.56,CNY
2025-02-25,青岛啤酒,A,600600.SS,889.88,65.23,CNY
2025-02-26,青岛啤酒,A,600600.SS,907.07,66.49,CNY
2025-02-27,青岛啤酒,A,600600.SS,918.57,67.33,CNY
2025-02-28,青岛啤酒,A,600600.SS,921.35,67.54,CNY
2025-03-03,青岛啤酒,A,600600.SS,921.75,67.57,CNY
2025-03-04,青岛啤酒,A,600600.SS,928.1,68.03,CNY
2025-03-05,青岛啤酒,A,600600.SS,923.73,67.71,CNY
2025-03-06,青岛啤酒,A,600600.SS,934.18,68.48,CNY
2025-03-07,青岛啤酒,A,600600.SS,931.8,68.3,CNY
2025-03-10,青岛啤酒,A,600600.SS,925.85,67.87,CNY
2025-03-11,青岛啤酒,A,600600.SS,964.72,70.72,CNY
2025-03-12,青岛啤酒,A,600600.SS,952.03,69.79,CNY
2025-03-13,青岛啤酒,A,600600.SS,952.03,69.79,CNY
2025-03-14,青岛啤酒,A,600600.SS,981.12,71.92,CNY
2025-03-17,青岛啤酒,A,600600.SS,982.18,72.0,CNY
2025-03-18,青岛啤酒,A,600600.SS,976.89,71.61,CNY
2025-03-19,青岛啤酒,A,600600.SS,985.08,72.21,CNY
2025-03-20,青岛啤酒,A,600600.SS,963.27,70.61,CNY
2025-03-21,青岛啤酒,A,600600.SS,960.89,70.44,CNY
2025-03-24,青岛啤酒,A,600600.SS,979.0,71.76,CNY
2025-03-25,青岛啤酒,A,600600.SS,1008.89,73.95,CNY
2025-03-26,青岛啤酒,A,600600.SS,1002.01,73.45,CNY
2025-03-27,青岛啤酒,A,600600.SS,1025.68,75.19,CNY
